交易日期,作物代號,作物名稱,市場代號,市場名稱,上價(元/公斤),中價(元/公斤),下價(元/公斤),平均價(元/公斤),交易量(公斤),
102.05.21,R1,芒果-愛文,241,三重區,104.9,64.1,54.1,70.3,29573.5,
102.05.21,R1,芒果-愛文,260,宜蘭市,33,28,20,27,2740,
102.05.21,R1,芒果-愛文,400,台中市,91.5,53.9,32.2,61.7,31336,
102.05.21,R1,芒果-愛文,600,嘉義市,92,57,33,57,2200,
102.05.21,R1,芒果-愛文,800,高雄市,90,47.3,29.8,52.4,5680,
102.05.21,R1,芒果-愛文,830,鳳山區,93,43.3,28.1,43.3,3050,
102.05.20,R1,芒果-愛文,600,嘉義市,95,56,33,56,1500,
102.05.19,R1,芒果-愛文,104,台北二,116.8,74.9,44.3,77.2,11519,
102.05.19,R1,芒果-愛文,109,台北一,128.6,71.4,44.2,77.4,18145,
102.05.19,R1,芒果-愛文,241,三重區,106.6,67.1,56.7,72.9,16727.5,
102.05.19,R1,芒果-愛文,260,宜蘭市,36,26,20,27,3520,
102.05.19,R1,芒果-愛文,400,台中市,88.2,52.4,32.3,60.9,17782,
102.05.19,R1,芒果-愛文,600,嘉義市,95,56,33,56,1500,
102.05.19,R1,芒果-愛文,800,高雄市,92.6,52.1,26.6,55.1,3810,
102.05.19,R1,芒果-愛文,830,鳳山區,95.7,50,32.1,50,2540,
102.05.19,R1,芒果-愛文,930,台東市,120,0,70,90,300,
102.05.18,R1,芒果-愛文,104,台北二,114.7,73.4,46.3,76.2,11558,
102.05.18,R1,芒果-愛文,109,台北一,131.9,68.5,44.7,76.4,16686,
102.05.18,R1,芒果-愛文,241,三重區,108.5,61.2,51.6,68.8,15277,
102.05.18,R1,芒果-愛文,260,宜蘭市,30,26,20,25,3210,
102.05.18,R1,芒果-愛文,400,台中市,88.8,51.8,32.1,59.3,15622,
102.05.18,R1,芒果-愛文,600,嘉義市,92,55,33,55,1700,
102.05.18,R1,芒果-愛文,800,高雄市,91.7,51.4,25.9,54.3,4949,
102.05.18,R1,芒果-愛文,830,鳳山區,97.9,49.3,32,49.3,5770,
102.05.17,R1,芒果-愛文,104,台北二,91.7,57.6,33.7,59.6,14620,
102.05.17,R1,芒果-愛文,109,台北一,118.9,67.1,43.6,72.7,16890,
102.05.17,R1,芒果-愛文,241,三重區,92.3,55.5,48.3,61.4,18816.5,
102.05.17,R1,芒果-愛文,260,宜蘭市,28,26,24,26,2240,
102.05.17,R1,芒果-愛文,400,台中市,77.4,45.8,26,56.1,26708,
102.05.17,R1,芒果-愛文,600,嘉義市,90,54,34,54,1800,
102.05.17,R1,芒果-愛文,800,高雄市,92.3,53.4,34.7,57.4,3061,
102.05.17,R1,芒果-愛文,830,鳳山區,97.6,48.1,32.1,48.1,2910,
102.05.16,R1,芒果-愛文,104,台北二,95.9,62.5,37.9,64.3,13814,
102.05.16,R1,芒果-愛文,109,台北一,118.7,66.7,42.2,72.2,15127,
102.05.16,R1,芒果-愛文,241,三重區,86.2,53.3,45.7,58.4,16500,
102.05.16,R1,芒果-愛文,260,宜蘭市,50,35,25,35,2680,
102.05.16,R1,芒果-愛文,400,台中市,75.8,46.8,30.8,53.6,19330,
102.05.16,R1,芒果-愛文,600,嘉義市,89,57,36,57,1500,
102.05.16,R1,芒果-愛文,800,高雄市,95,53.9,32.6,57.9,2639,
102.05.16,R1,芒果-愛文,830,鳳山區,98.7,50.8,32.5,50.8,2980,
102.05.15,R1,芒果-愛文,104,台北二,96.3,65.1,41.8,66.7,11778,
102.05.15,R1,芒果-愛文,109,台北一,114.4,63.5,39.5,68.9,15712,
102.05.15,R1,芒果-愛文,241,三重區,84.6,51.4,42,56.1,17320.5,
102.05.15,R1,芒果-愛文,260,宜蘭市,28,25,20,24,2530,
102.05.15,R1,芒果-愛文,400,台中市,79.8,47.7,30.8,55.1,18875,
102.05.15,R1,芒果-愛文,600,嘉義市,88,55,35,55,3000,
102.05.15,R1,芒果-愛文,800,高雄市,95.5,54.9,33.5,58.8,2358,
102.05.15,R1,芒果-愛文,830,鳳山區,89.8,52.6,38.4,52.6,2570,
102.05.14,R1,芒果-愛文,104,台北二,100.8,63,40,66,17799,
102.05.14,R1,芒果-愛文,109,台北一,103.1,62.1,36,65.1,28232,
102.05.14,R1,芒果-愛文,241,三重區,74.8,45.5,37.7,49.8,36329.5,
102.05.14,R1,芒果-愛文,260,宜蘭市,25,20,16,20,2750,
102.05.14,R1,芒果-愛文,400,台中市,82.4,49.2,31.7,57.7,33997,
102.05.14,R1,芒果-愛文,600,嘉義市,88,56,36,56,2800,
102.05.14,R1,芒果-愛文,800,高雄市,86.8,50.9,36.4,55.2,4669,
102.05.14,R1,芒果-愛文,830,鳳山區,97.6,47.3,30.1,47.3,5750,
102.05.13,R1,芒果-愛文,600,嘉義市,98,61,36,61,2000,
102.05.12,R1,芒果-愛文,104,台北二,102,64.3,38.3,66.6,16740,
102.05.12,R1,芒果-愛文,109,台北一,114,60.8,34.9,66.2,28276,
102.05.12,R1,芒果-愛文,241,三重區,71.3,52.6,37.2,53.2,37735,
102.05.12,R1,芒果-愛文,260,宜蘭市,22,20,18,20,2340,
102.05.12,R1,芒果-愛文,400,台中市,74,48.7,32.1,53.1,34483,
102.05.12,R1,芒果-愛文,600,嘉義市,100,62,36,62,1600,
102.05.12,R1,芒果-愛文,800,高雄市,93.7,50.1,29.9,54.8,3513,
102.05.12,R1,芒果-愛文,830,鳳山區,95.2,46.3,34,46.3,1470,
102.05.11,R1,芒果-愛文,104,台北二,118.1,72,41.3,75.1,17139,
102.05.11,R1,芒果-愛文,109,台北一,128.3,73.5,40.2,77.8,23470,
102.05.11,R1,芒果-愛文,241,三重區,91.8,60.7,50.4,64.9,34658.5,
102.05.11,R1,芒果-愛文,400,台中市,85.9,54.1,35.8,59.6,30798,
102.05.11,R1,芒果-愛文,800,高雄市,91.5,50.8,34.2,55.6,4330,
102.05.11,R1,芒果-愛文,830,鳳山區,100,52.4,35,52.4,5270,
102.05.10,R1,芒果-愛文,104,台北二,120.3,79.1,46,80.7,15137,
102.05.10,R1,芒果-愛文,109,台北一,128.1,72.7,39,77.1,23217,
102.05.10,R1,芒果-愛文,241,三重區,98.8,61.3,52.2,67,35989,
102.05.10,R1,芒果-愛文,260,宜蘭市,26,22,18,23,3620,
102.05.10,R1,芒果-愛文,400,台中市,88,55.9,35.9,60.4,32495,
102.05.10,R1,芒果-愛文,600,嘉義市,100,62,37,62,2200,
102.05.10,R1,芒果-愛文,800,高雄市,92.5,53.1,34.5,57.2,4439,
102.05.09,R1,芒果-愛文,104,台北二,128.8,83.5,47.4,85.3,14876,
102.05.09,R1,芒果-愛文,109,台北一,127.7,70.5,39.9,75.8,27180,
102.05.09,R1,芒果-愛文,241,三重區,98.6,59.4,51.2,65.6,34118.5,
102.05.09,R1,芒果-愛文,260,宜蘭市,70,50,40,53.3,3540,
102.05.09,R1,芒果-愛文,400,台中市,85.2,54.2,33.7,59.7,39970,
102.05.09,R1,芒果-愛文,600,嘉義市,97,60,36,60,2800,
102.05.09,R1,芒果-愛文,800,高雄市,101.5,62.4,38.1,65.4,5963,
102.05.09,R1,芒果-愛文,830,鳳山區,97.8,50.8,38,50.8,5230,
102.05.08,R1,芒果-愛文,104,台北二,114.5,74.7,43.2,76.4,11438,
102.05.08,R1,芒果-愛文,109,台北一,119.2,65.9,37.1,70.8,20684,
102.05.08,R1,芒果-愛文,241,三重區,95.3,59.4,48.6,64.4,26291,
102.05.08,R1,芒果-愛文,260,宜蘭市,30,25,20,25,2200,
102.05.08,R1,芒果-愛文,400,台中市,87.8,54.1,33.9,60.2,27430,
102.05.08,R1,芒果-愛文,600,嘉義市,95,59,37,59,3100,
102.05.08,R1,芒果-愛文,800,高雄市,97.3,58.8,36,62,3800,
102.05.08,R1,芒果-愛文,830,鳳山區,92.3,48.9,32.4,48.9,3190,
102.05.07,R1,芒果-愛文,104,台北二,109.2,74.1,46.2,75.5,17679,
102.05.07,R1,芒果-愛文,109,台北一,123.3,65.4,39.3,71.8,30008,
102.05.07,R1,芒果-愛文,241,三重區,91,57.6,50.9,62.9,35704,
102.05.07,R1,芒果-愛文,260,宜蘭市,30,25,20,25,3240,
102.05.07,R1,芒果-愛文,400,台中市,85.2,53.7,34.4,59.6,38378,
102.05.07,R1,芒果-愛文,600,嘉義市,93,57,38,57,3700,
102.05.07,R1,芒果-愛文,800,高雄市,91.9,54,31,57,5652,
102.05.07,R1,芒果-愛文,830,鳳山區,93.7,48.2,30.1,48.2,4050,
102.05.06,R1,芒果-愛文,600,嘉義市,90,55,34,55,3600,
102.05.05,R1,芒果-愛文,104,台北二,126.8,82.5,46.4,84.1,10691,
102.05.05,R1,芒果-愛文,109,台北一,128.1,67.8,37.6,73.8,20998,
102.05.05,R1,芒果-愛文,241,三重區,90.7,59,51.2,63.8,24440.5,
102.05.05,R1,芒果-愛文,260,宜蘭市,30,25,20,25,2450,
102.05.05,R1,芒果-愛文,400,台中市,86.1,52.5,35.3,60.1,20214,
102.05.05,R1,芒果-愛文,600,嘉義市,87,52,34,52,3000,
102.05.05,R1,芒果-愛文,800,高雄市,91.7,56.1,35.9,59.2,2876,
102.05.05,R1,芒果-愛文,830,鳳山區,50,38.8,30.8,38.8,2680,
102.05.04,R1,芒果-愛文,104,台北二,131.8,83.7,43.5,85.3,6607,
102.05.04,R1,芒果-愛文,109,台北一,122.6,67.8,40.8,73.4,15624,
102.05.04,R1,芒果-愛文,241,三重區,98,61.2,51.5,66.6,15186,
102.05.04,R1,芒果-愛文,260,宜蘭市,35,25,20,25,2430,
102.05.04,R1,芒果-愛文,400,台中市,86.2,53.6,35.8,58.7,14482,
102.05.04,R1,芒果-愛文,600,嘉義市,88,50,33,50,3000,
102.05.04,R1,芒果-愛文,800,高雄市,91,50.6,33.9,55.3,2784,
102.05.04,R1,芒果-愛文,830,鳳山區,85.2,47.3,32,47.3,3640,
102.05.03,R1,芒果-愛文,104,台北二,121.4,78.5,45.2,80.4,6886,
102.05.03,R1,芒果-愛文,109,台北一,112.9,64.6,38.9,69.1,16165,
102.05.03,R1,芒果-愛文,241,三重區,93.3,57.9,49.4,63.3,18349.5,
102.05.03,R1,芒果-愛文,260,宜蘭市,60,40,20,40,3500,
102.05.03,R1,芒果-愛文,400,台中市,88,54.7,36.3,55.4,19820,
102.05.03,R1,芒果-愛文,600,嘉義市,88,52,33,52,3200,
102.05.03,R1,芒果-愛文,800,高雄市,93.4,49.3,28.8,54,3234,
102.05.03,R1,芒果-愛文,830,鳳山區,87,50.4,32.1,50.4,2380,
102.05.02,R1,芒果-愛文,104,台北二,107.3,72.4,42.1,73.3,10218,
102.05.02,R1,芒果-愛文,109,台北一,108.6,65.3,40,68.9,23042,
102.05.02,R1,芒果-愛文,241,三重區,89.1,54.3,47.7,59.9,26076,
102.05.02,R1,芒果-愛文,260,宜蘭市,65,50,40,51.6,2780,
102.05.02,R1,芒果-愛文,400,台中市,87.8,53.3,36.9,57.3,24970,
102.05.02,R1,芒果-愛文,600,嘉義市,82,47,30,47,3300,
102.05.02,R1,芒果-愛文,800,高雄市,84.8,53.3,31.4,55.2,3339,
102.05.02,R1,芒果-愛文,830,鳳山區,85.1,41,28,41,7070,
102.05.01,R1,芒果-愛文,104,台北二,112,74.6,41,75.4,7741,
102.05.01,R1,芒果-愛文,109,台北一,127,67.2,42.3,74.2,16897,
102.05.01,R1,芒果-愛文,241,三重區,87.2,54.1,47.5,59.4,19650.5,
102.05.01,R1,芒果-愛文,260,宜蘭市,40,30,20,30,2540,
102.05.01,R1,芒果-愛文,400,台中市,87.4,52.6,33.3,58,14938,
102.05.01,R1,芒果-愛文,600,嘉義市,82,47,30,47,3300,
102.05.01,R1,芒果-愛文,800,高雄市,82.6,45.2,22.8,48.2,2571,
102.05.01,R1,芒果-愛文,830,鳳山區,86.2,41.5,25,41.5,3060,
102.04.30,R1,芒果-愛文,104,台北二,113.4,72.1,41.7,74.2,12047,
102.04.30,R1,芒果-愛文,109,台北一,118,66.8,37.5,71.2,23541,
102.04.30,R1,芒果-愛文,241,三重區,87.2,52.6,47.3,58.4,24195,
102.04.30,R1,芒果-愛文,400,台中市,79.3,49.9,31.7,53.8,27866,
102.04.30,R1,芒果-愛文,600,嘉義市,82,50,30,50,3000,
102.04.30,R1,芒果-愛文,800,高雄市,82.9,43.8,30,48.9,3036,
102.04.30,R1,芒果-愛文,830,鳳山區,85.6,41.4,25,41.4,10130,
102.04.29,R1,芒果-愛文,600,嘉義市,81,50,30,50,2600,
102.04.28,R1,芒果-愛文,104,台北二,106.2,66,41.7,69.2,9203,
102.04.28,R1,芒果-愛文,109,台北一,116.4,68,41.9,72.5,14949,
102.04.28,R1,芒果-愛文,241,三重區,83.9,52,46.5,57.3,18466,
102.04.28,R1,芒果-愛文,400,台中市,83.4,49.1,31.3,56.2,13600,
102.04.28,R1,芒果-愛文,600,嘉義市,82,50,31,50,2500,
102.04.28,R1,芒果-愛文,800,高雄市,83.2,49.2,24.4,51,1706,
102.04.28,R1,芒果-愛文,830,鳳山區,91.4,39.7,24.1,39.7,8700,
102.04.27,R1,芒果-愛文,104,台北二,111.5,69.1,37.5,71.3,9303,
102.04.27,R1,芒果-愛文,109,台北一,125.1,68.6,41.2,74.4,14066,
102.04.27,R1,芒果-愛文,241,三重區,81.8,52.2,47.9,57.3,21980,
102.04.27,R1,芒果-愛文,400,台中市,81.8,49,32.8,54.6,20318,
102.04.27,R1,芒果-愛文,600,嘉義市,82,50,30,50,2800,
102.04.27,R1,芒果-愛文,800,高雄市,83.1,45.7,24.7,49,2954,
102.04.27,R1,芒果-愛文,830,鳳山區,91.7,43.5,26,43.5,2920,
102.04.26,R1,芒果-愛文,104,台北二,116.3,69.7,43.1,73.7,9584,
102.04.26,R1,芒果-愛文,109,台北一,126.7,71.1,42.1,76.4,13228,
102.04.26,R1,芒果-愛文,241,三重區,88.1,60.4,49.4,63.7,17258.5,
102.04.26,R1,芒果-愛文,400,台中市,73.8,44,29.7,45.8,18180,
102.04.26,R1,芒果-愛文,600,嘉義市,81,50,30,50,2000,
102.04.26,R1,芒果-愛文,800,高雄市,79.4,39.9,25,44.8,2886,
102.04.25,R1,芒果-愛文,104,台北二,142.8,76.3,39.6,82.2,4849,
102.04.25,R1,芒果-愛文,109,台北一,148.6,76,39.2,83.1,9760,
102.04.25,R1,芒果-愛文,241,三重區,100.3,61.4,56,68.1,15881,
102.04.25,R1,芒果-愛文,400,台中市,77.2,47.9,31.2,52,13548,
102.04.25,R1,芒果-愛文,800,高雄市,90.5,49.7,25,52.9,3189,
102.04.25,R1,芒果-愛文,830,鳳山區,75.5,47.3,36.2,47.3,3160,
102.04.24,R1,芒果-愛文,104,台北二,121,73.1,39.6,76,7222,
102.04.24,R1,芒果-愛文,109,台北一,155.5,69.5,35.3,79.8,9729,
102.04.24,R1,芒果-愛文,241,三重區,101,54.4,45.9,62,18812.5,
102.04.24,R1,芒果-愛文,400,台中市,71.9,47.5,30.5,49.4,17892,
102.04.24,R1,芒果-愛文,600,嘉義市,83,50,31,50,1800,
102.04.24,R1,芒果-愛文,800,高雄市,84,49.9,26.7,52.1,2228,
102.04.24,R1,芒果-愛文,830,鳳山區,75.5,41.9,25,41.9,6580,
102.04.23,R1,芒果-愛文,104,台北二,118,65.7,37,70.4,13542,
102.04.23,R1,芒果-愛文,109,台北一,126.3,57.5,30,65.8,22708,
102.04.23,R1,芒果-愛文,241,三重區,83.6,42.3,35.7,49.2,35279.5,
102.04.23,R1,芒果-愛文,400,台中市,70.4,44.8,27.8,49.4,37099,
102.04.23,R1,芒果-愛文,600,嘉義市,82,50,30,50,2200,
102.04.23,R1,芒果-愛文,800,高雄市,89.3,51.1,28.5,54.2,3868,
102.04.23,R1,芒果-愛文,830,鳳山區,88,49,36.1,49,4770,
102.04.22,R1,芒果-愛文,600,嘉義市,83,50,30,50,1800,
102.04.21,R1,芒果-愛文,104,台北二,87.8,50.9,29.6,54,8960,
102.04.21,R1,芒果-愛文,109,台北一,90.5,46.7,29.8,52.1,16883,
102.04.21,R1,芒果-愛文,241,三重區,61.8,38.5,34.8,42.4,23312.5,
102.04.21,R1,芒果-愛文,400,台中市,64.7,39.6,27.1,44.3,18061,
102.04.21,R1,芒果-愛文,600,嘉義市,75,52,30,52,1400,
102.04.21,R1,芒果-愛文,800,高雄市,74.8,47.8,35.9,50.8,1605,
102.04.21,R1,芒果-愛文,830,鳳山區,76.9,38.4,26,38.4,3440,
102.04.20,R1,芒果-愛文,104,台北二,88.1,51.1,32.3,54.8,10821,
102.04.20,R1,芒果-愛文,109,台北一,85.3,45.7,29.3,50.4,21132,
102.04.20,R1,芒果-愛文,241,三重區,62.4,34.9,29.6,39.3,26346,
102.04.20,R1,芒果-愛文,400,台中市,67.7,42.3,26.1,46.8,21849,
102.04.20,R1,芒果-愛文,600,嘉義市,70,50,30,50,1200,
102.04.20,R1,芒果-愛文,800,高雄市,79.6,46.6,25,48.9,2122,
102.04.19,R1,芒果-愛文,104,台北二,87,49.9,31,53.5,10915,
102.04.19,R1,芒果-愛文,109,台北一,77.3,46.8,29.6,49.5,22328,
102.04.19,R1,芒果-愛文,241,三重區,49.1,31.7,28.9,34.6,30289,
102.04.19,R1,芒果-愛文,400,台中市,64,40.5,26.1,46.1,22889,
102.04.19,R1,芒果-愛文,600,嘉義市,95,60,42,60,700,
102.04.19,R1,芒果-愛文,800,高雄市,75.8,40.2,25,44.3,2019,
102.04.18,R1,芒果-愛文,104,台北二,83.8,50.2,32.2,53.3,12620,
102.04.18,R1,芒果-愛文,109,台北一,88,50.1,33.4,54.3,20027,
102.04.18,R1,芒果-愛文,241,三重區,53.2,38.2,32.2,40,27726.5,
102.04.18,R1,芒果-愛文,400,台中市,73.2,44.2,26.8,49.5,21204,
102.04.18,R1,芒果-愛文,600,嘉義市,94,61,42,61,700,
102.04.18,R1,芒果-愛文,800,高雄市,86.3,49.3,34.2,53.7,2269,
102.04.18,R1,芒果-愛文,830,鳳山區,59.6,38.8,29.1,38.8,2430,
102.04.17,R1,芒果-愛文,104,台北二,109.8,68.6,39.5,71,6785,
102.04.17,R1,芒果-愛文,109,台北一,102,55.6,35.3,60.8,15433,
102.04.17,R1,芒果-愛文,241,三重區,63,38.3,34.4,42.4,23820.5,
102.04.17,R1,芒果-愛文,400,台中市,80,51.8,31.5,54.9,21427,
102.04.17,R1,芒果-愛文,600,嘉義市,95,60,42,60,800,
102.04.17,R1,芒果-愛文,800,高雄市,84.2,47.4,31.2,51.5,1970,
102.04.17,R1,芒果-愛文,830,鳳山區,94.1,45.2,30.1,45.2,3450,
102.04.16,R1,芒果-愛文,104,台北二,118.1,66,38.6,70.9,8402,
102.04.16,R1,芒果-愛文,109,台北一,106.7,54.6,34.5,61,20693,
102.04.16,R1,芒果-愛文,241,三重區,63.3,38.9,35.3,43,31992.5,
102.04.16,R1,芒果-愛文,400,台中市,83,54.1,36.4,58.8,27658,
102.04.16,R1,芒果-愛文,600,嘉義市,102,63,42,63,600,
102.04.16,R1,芒果-愛文,800,高雄市,82.8,51.6,30.1,53.5,2270,
102.04.16,R1,芒果-愛文,830,鳳山區,85.5,44,30.1,44,3440,
102.04.15,R1,芒果-愛文,600,嘉義市,100,60,40,60,500,
102.04.14,R1,芒果-愛文,104,台北二,114.2,64.1,32.9,67.9,4390,
102.04.14,R1,芒果-愛文,109,台北一,121.4,58.8,36.2,66.8,11495,
102.04.14,R1,芒果-愛文,241,三重區,65.6,47.1,36.2,48.6,17329,
102.04.14,R1,芒果-愛文,400,台中市,74.4,56,33.5,59.4,12575,
102.04.14,R1,芒果-愛文,600,嘉義市,100,58,40,58,480,
102.04.14,R1,芒果-愛文,800,高雄市,81.2,41,30,46.9,2110,
102.04.14,R1,芒果-愛文,830,鳳山區,100,49.6,30.3,49.6,5240,
102.04.13,R1,芒果-愛文,104,台北二,136,77.8,40.1,81.9,3835,
102.04.13,R1,芒果-愛文,109,台北一,137.7,59.3,34.6,70.1,10030,
102.04.13,R1,芒果-愛文,241,三重區,81.1,47.2,42.7,53.1,14437,
102.04.13,R1,芒果-愛文,400,台中市,86.7,60.3,36.3,60.1,9379,
102.04.13,R1,芒果-愛文,600,嘉義市,106,66,40,66,650,
102.04.13,R1,芒果-愛文,800,高雄市,69,43.9,30,46.1,1700,
102.04.13,R1,芒果-愛文,830,鳳山區,102.1,58.6,45,58.6,1980,
102.04.12,R1,芒果-愛文,104,台北二,129.1,66.8,28.9,71.7,4012,
102.04.12,R1,芒果-愛文,109,台北一,152.5,69.6,40.6,80.4,8289,
102.04.12,R1,芒果-愛文,241,三重區,77.6,56.2,43.1,57.9,11722,
102.04.12,R1,芒果-愛文,400,台中市,82,56.2,36.8,58.2,8990,
102.04.12,R1,芒果-愛文,600,嘉義市,105,62,40,62,600,
102.04.12,R1,芒果-愛文,800,高雄市,92.5,47.2,30,52.8,1414,
102.04.11,R1,芒果-愛文,104,台北二,140.2,85,50.3,89.1,4648,
102.04.11,R1,芒果-愛文,109,台北一,164.2,74.3,46.2,86.6,7200,
102.04.11,R1,芒果-愛文,241,三重區,95.2,58.6,52.5,64.7,12986.5,
102.04.11,R1,芒果-愛文,400,台中市,93.2,59.9,36.9,61,8722,
102.04.11,R1,芒果-愛文,800,高雄市,101.9,63.5,40.3,66.5,1177,
102.04.11,R1,芒果-愛文,830,鳳山區,95.2,46.1,30.1,46.1,6590,
102.04.10,R1,芒果-愛文,104,台北二,154.5,89.1,50.2,94.4,2760,
102.04.10,R1,芒果-愛文,109,台北一,162.6,76.2,46.4,87.5,7123,
102.04.10,R1,芒果-愛文,241,三重區,98.4,57.7,46.3,63.5,10167.5,
102.04.10,R1,芒果-愛文,400,台中市,98.1,63.7,39.5,62.3,10150,
102.04.10,R1,芒果-愛文,600,嘉義市,100,67,40,67,550,
102.04.10,R1,芒果-愛文,800,高雄市,82.2,57.1,40,58.7,2073,
102.04.10,R1,芒果-愛文,830,鳳山區,82.8,42.6,30.1,42.6,1220,
102.04.09,R1,芒果-愛文,104,台北二,159.8,83.2,31.9,88.2,3985,
102.04.09,R1,芒果-愛文,109,台北一,164.6,73.9,44.7,86.2,9383,
102.04.09,R1,芒果-愛文,241,三重區,95.7,52.1,44.8,59.4,16974,
102.04.09,R1,芒果-愛文,400,台中市,96,59.7,34.6,61.9,14348,
102.04.09,R1,芒果-愛文,600,嘉義市,100,65,40,65,480,
102.04.09,R1,芒果-愛文,800,高雄市,96.3,55.8,35.4,59.8,1959,
102.04.09,R1,芒果-愛文,830,鳳山區,82.8,43.5,30.2,43.5,1930,
102.04.08,R1,芒果-愛文,600,嘉義市,122,66,45,66,450,
102.04.07,R1,芒果-愛文,104,台北二,140.5,72.6,36.7,79,4223,
102.04.07,R1,芒果-愛文,109,台北一,125.7,65.1,39.2,72.1,10938,
102.04.07,R1,芒果-愛文,241,三重區,76.9,48.1,43.9,53,15898,
102.04.07,R1,芒果-愛文,400,台中市,85.6,53.1,33.3,60.5,9557,
102.04.07,R1,芒果-愛文,600,嘉義市,120,71,48,71,500,
102.04.07,R1,芒果-愛文,800,高雄市,81.7,47.5,30,50.9,2179,
102.04.07,R1,芒果-愛文,830,鳳山區,78.4,54.3,42.3,54.3,2630,
102.04.06,R1,芒果-愛文,104,台北二,146,81.7,38.7,85.9,5881,
102.04.06,R1,芒果-愛文,109,台北一,134.6,65,38.8,73.7,15067,
102.04.06,R1,芒果-愛文,241,三重區,76.5,53.6,45.7,56.6,19043.5,
102.04.06,R1,芒果-愛文,400,台中市,90.5,51.4,31.7,64.5,12567,
102.04.06,R1,芒果-愛文,600,嘉義市,120,71,49,71,660,
102.04.06,R1,芒果-愛文,800,高雄市,79,36,16.7,40.7,2475,
102.04.05,R1,芒果-愛文,600,嘉義市,120,71,50,71,650,
102.04.03,R1,芒果-愛文,104,台北二,172.5,89.8,37.4,95.9,2585,
102.04.03,R1,芒果-愛文,109,台北一,193.6,71.2,39.6,89.3,5153,
102.04.03,R1,芒果-愛文,241,三重區,93.4,55.3,44.7,60.8,8059.5,
102.04.03,R1,芒果-愛文,400,台中市,94.4,56.7,36.2,70.6,6230,
102.04.03,R1,芒果-愛文,600,嘉義市,120,70,50,70,600,
102.04.03,R1,芒果-愛文,800,高雄市,76,59.2,41.1,58.9,504,
102.04.03,R1,芒果-愛文,830,鳳山區,87.3,56.3,41.2,56.3,2770,
102.04.02,R1,芒果-愛文,104,台北二,160.7,75.2,32,83.7,3301,
102.04.02,R1,芒果-愛文,109,台北一,156.7,69.1,42.2,81.2,9150,
102.04.02,R1,芒果-愛文,241,三重區,81.7,56,48.7,59.7,12999.5,
102.04.02,R1,芒果-愛文,400,台中市,96.8,57.4,33,66.6,9907,
102.04.02,R1,芒果-愛文,600,嘉義市,120,72,53,72,500,
102.04.02,R1,芒果-愛文,800,高雄市,82.1,61.3,40,61.2,708,
102.04.01,R1,芒果-愛文,600,嘉義市,122,74,52,74,450,
102.04.01,R1,芒果-愛文,800,高雄市,93.6,61,40,63.3,220,
102.03.31,R1,芒果-愛文,104,台北二,149.9,84.4,30.1,86.6,1682,
102.03.31,R1,芒果-愛文,109,台北一,167.6,75.7,38.9,86.7,4997,
102.03.31,R1,芒果-愛文,241,三重區,76.3,55.6,42.1,57,7882,
102.03.31,R1,芒果-愛文,400,台中市,108.8,59.3,36.3,69.6,5642,
102.03.31,R1,芒果-愛文,600,嘉義市,120,73,51,73,400,
102.03.31,R1,芒果-愛文,800,高雄市,85.7,59.7,40.5,61.1,396,
102.03.30,R1,芒果-愛文,104,台北二,204.6,87.9,40.6,101.8,1281,
102.03.30,R1,芒果-愛文,109,台北一,185.3,71.8,45.4,89.2,4601,
102.03.30,R1,芒果-愛文,241,三重區,87.6,47.5,42.7,54.6,5518,
102.03.30,R1,芒果-愛文,400,台中市,107.4,65.9,39.2,72.5,5885,
102.03.30,R1,芒果-愛文,600,嘉義市,119,71,49,71,350,
102.03.30,R1,芒果-愛文,800,高雄市,98.9,70.9,60,74.3,318,
102.03.30,R1,芒果-愛文,830,鳳山區,95.2,57.7,40,57.7,2080,
102.03.29,R1,芒果-愛文,104,台北二,157.4,77.6,38.2,85.7,949,
102.03.29,R1,芒果-愛文,109,台北一,160.6,75.2,43,85.8,3888,
102.03.29,R1,芒果-愛文,241,三重區,73.6,45.1,40.7,49.9,5137.5,
102.03.29,R1,芒果-愛文,400,台中市,93.2,60.4,36.2,65.2,5268,
102.03.29,R1,芒果-愛文,600,嘉義市,120,72,50,72,380,
102.03.29,R1,芒果-愛文,800,高雄市,100,78.7,55.2,78.2,375,
102.03.28,R1,芒果-愛文,104,台北二,135.5,66.4,28.1,72.6,1543,
102.03.28,R1,芒果-愛文,109,台北一,164.1,62.9,29.3,76.4,2917,
102.03.28,R1,芒果-愛文,241,三重區,67.7,37,32.7,42.3,2990,
102.03.28,R1,芒果-愛文,400,台中市,92.8,54.8,28.5,58.3,3410,
102.03.28,R1,芒果-愛文,600,嘉義市,128,80,65,80,240,
102.03.28,R1,芒果-愛文,800,高雄市,93.9,60,40,62.8,540,
102.03.27,R1,芒果-愛文,104,台北二,159.4,74.1,34,83.1,1456,
102.03.27,R1,芒果-愛文,109,台北一,210.9,77.8,45.4,97.9,2810,
102.03.27,R1,芒果-愛文,241,三重區,63.6,46.7,29.8,46.7,5756.5,
102.03.27,R1,芒果-愛文,400,台中市,104.7,62.8,34,69.2,3267,
102.03.27,R1,芒果-愛文,800,高雄市,70,51.4,40,52.9,105,
102.03.27,R1,芒果-愛文,830,鳳山區,95.2,60.9,50.2,60.9,890,
102.03.26,R1,芒果-愛文,104,台北二,184.1,83.6,41,95.2,2372,
102.03.26,R1,芒果-愛文,109,台北一,186.5,67.5,33.5,84.5,5516,
